Tree,Ortho Groups,Empty-Ortho Groups,Dups,Ind. Dups
47599,0,0,0,0
47600,0,0,0,0
47601,0,0,0,0
47602,0,0,0,0
47603,0,0,0,0
47604,0,0,0,0
47605,0,0,0,0
47606,0,0,0,0
47607,0,0,0,0
47608,0,0,0,0
47609,0,0,0,0
47610,0,0,0,0
47611,0,0,0,0
47612,0,0,0,0
47613,0,0,0,0
47614,0,0,0,0
47615,0,0,0,0
47616,0,0,0,0
47617,1,1,0,0
47618,0,0,0,0
47619,0,0,0,0
47620,0,0,0,0
47621,0,0,0,0
47622,0,0,0,0
47623,0,0,0,0
47624,0,0,0,0
47625,0,0,0,0
47626,0,0,0,0
47627,0,0,0,0
47628,1,1,0,0
47629,0,0,0,0
47630,0,0,0,0
47631,0,0,0,0
47632,0,0,0,0
47633,0,0,0,0
47634,0,0,0,0
47635,0,0,0,0
47636,0,0,0,0
47637,0,0,0,0
47638,0,0,0,0
47639,0,0,0,0
47640,0,0,0,0
47641,0,0,0,0
47642,0,0,0,0
47643,0,0,0,0
47644,1,1,0,0
47645,0,0,0,0
47646,0,0,0,0
47647,0,0,0,0
47648,0,0,0,0
47649,0,0,0,0
47650,0,0,0,0
47651,0,0,0,0
47652,0,0,0,0
47653,0,0,0,0
47654,0,0,0,0
47655,1,1,0,0
47656,0,0,0,0
47657,1,1,0,0
47658,0,0,0,0
47659,0,0,0,0
47660,0,0,0,0
47661,0,0,0,0
47662,0,0,0,0
47663,0,0,0,0
47664,0,0,0,0
47665,0,0,0,0
47666,0,0,0,0
47667,0,0,0,0
47668,0,0,0,0
47669,0,0,0,0
47670,0,0,0,0
47671,0,0,0,0
47672,0,0,0,0
47673,0,0,0,0
47674,0,0,0,0
47675,0,0,0,0
47676,0,0,0,0
47677,0,0,0,0
47678,1,1,0,0
47679,0,0,0,0
47680,0,0,0,0
47681,0,0,0,0
47682,0,0,0,0
47683,0,0,0,0
47684,0,0,0,0
47685,0,0,0,0
47686,0,0,0,0
47687,0,0,0,0
47688,0,0,0,0
47689,0,0,0,0
47690,0,0,0,0
47691,0,0,0,0
47692,0,0,0,0
47693,0,0,0,0
47694,0,0,0,0
47695,0,0,0,0
47696,0,0,0,0
47697,0,0,0,0
47698,0,0,0,0
47699,0,0,0,0
47700,0,0,0,0
47701,0,0,0,0
47702,0,0,0,0
47703,0,0,0,0
47704,0,0,0,0
47705,0,0,0,0
47706,0,0,0,0
47707,0,0,0,0
47708,0,0,0,0
47709,0,0,0,0
47710,0,0,0,0
47711,0,0,0,0
47712,0,0,0,0
47713,0,0,0,0
47714,0,0,0,0
47715,0,0,0,0
47716,0,0,0,0
47717,0,0,0,0
47718,0,0,0,0
47719,0,0,0,0
47720,0,0,0,0
47721,0,0,0,0
47722,0,0,0,0
47723,0,0,0,0
47724,0,0,0,0
47725,0,0,0,0
47726,0,0,0,0
47727,0,0,0,0
47728,0,0,0,0
47729,0,0,0,0
47730,1,1,0,0
47731,0,0,0,0
47732,0,0,0,0
47733,0,0,0,0
47734,0,0,0,0
47735,0,0,0,0
47736,0,0,0,0
47737,0,0,0,0
47738,0,0,0,0
47739,0,0,0,0
47740,0,0,0,0
47741,0,0,0,0
47742,0,0,0,0
47743,0,0,0,0
47744,0,0,0,0
47745,0,0,0,0
47746,0,0,0,0
47747,0,0,0,0
47748,0,0,0,0
47749,0,0,0,0
47750,0,0,0,0
47751,0,0,0,0
47752,0,0,0,0
47753,0,0,0,0
47754,0,0,0,0
47755,0,0,0,0
47756,0,0,0,0
47757,0,0,0,0
47758,0,0,0,0
47759,0,0,0,0
47760,0,0,0,0
47761,0,0,0,0
47762,0,0,0,0
47763,0,0,0,0
47764,0,0,0,0
47765,1,1,0,0
47766,1,1,0,0
47767,1,1,0,0
47768,1,1,0,0
47769,0,0,0,0
47770,0,0,0,0
47771,0,0,0,0
47772,0,0,0,0
47773,0,0,0,0
47774,0,0,0,0
47775,0,0,0,0
47776,0,0,0,0
47777,0,0,0,0
47778,1,1,0,0
47779,0,0,0,0
47780,0,0,0,0
47781,0,0,0,0
47782,0,0,0,0
47783,0,0,0,0
47784,0,0,0,0
47785,0,0,0,0
47786,0,0,0,0
47787,0,0,0,0
47788,0,0,0,0
47789,1,1,0,0
47790,0,0,0,0
47791,0,0,0,0
47792,0,0,0,0
47793,0,0,0,0
47794,0,0,0,0
47795,0,0,0,0
47796,0,0,0,0
47797,0,0,0,0
47798,1,1,0,0
47799,0,0,0,0
47800,0,0,0,0
47801,0,0,0,0
47802,0,0,0,0
47803,0,0,0,0
47804,0,0,0,0
47805,0,0,0,0
47806,0,0,0,0
47807,0,0,0,0
47808,0,0,0,0
47809,0,0,0,0
47810,0,0,0,0
47811,0,0,0,0
47812,0,0,0,0
47813,0,0,0,0
47814,0,0,0,0
47815,0,0,0,0
47816,0,0,0,0
47817,0,0,0,0
47818,0,0,0,0
47819,0,0,0,0
47820,0,0,0,0
47821,0,0,0,0
47822,0,0,0,0
47823,0,0,0,0
47824,0,0,0,0
47825,1,1,0,0
47826,0,0,0,0
47827,0,0,0,0
47828,0,0,0,0
47829,1,1,0,0
47830,0,0,0,0
47831,0,0,0,0
47832,1,1,0,0
47833,0,0,0,0
47834,0,0,0,0
47835,1,1,0,0
47836,0,0,0,0
47837,1,1,0,0
47838,0,0,0,0
47839,0,0,0,0
47840,0,0,0,0
47841,1,1,0,0
47842,0,0,0,0
47843,0,0,0,0
47844,0,0,0,0
47845,0,0,0,0
47846,1,1,0,0
47847,0,0,0,0
47848,0,0,0,0
47849,0,0,0,0
47850,0,0,0,0
47851,0,0,0,0
47852,0,0,0,0
47853,0,0,0,0
47854,0,0,0,0
47855,0,0,0,0
47856,0,0,0,0
47857,0,0,0,0
47858,0,0,0,0
47859,0,0,0,0
47860,0,0,0,0
47861,0,0,0,0
47862,0,0,0,0
47863,0,0,0,0
47864,0,0,0,0
47865,0,0,0,0
47866,0,0,0,0
47867,0,0,0,0
47868,0,0,0,0
47869,0,0,0,0
47870,0,0,0,0
47871,0,0,0,0
47872,0,0,0,0
47873,0,0,0,0
47874,0,0,0,0
47875,0,0,0,0
47876,0,0,0,0
47877,0,0,0,0
47878,0,0,0,0
47879,0,0,0,0
47880,0,0,0,0
47881,1,1,0,0
47882,0,0,0,0
47883,0,0,0,0
47884,0,0,0,0
47885,0,0,0,0
47886,0,0,0,0
47887,0,0,0,0
47888,0,0,0,0
47889,0,0,0,0
47890,0,0,0,0
47891,0,0,0,0
47892,1,1,0,0
47893,0,0,0,0
47894,0,0,0,0
47895,0,0,0,0
47896,0,0,0,0
47897,0,0,0,0
47898,0,0,0,0
47899,0,0,0,0
47900,0,0,0,0
47901,0,0,0,0
47902,0,0,0,0
47903,0,0,0,0
47904,0,0,0,0
47905,0,0,0,0
47906,0,0,0,0
47907,0,0,0,0
47908,0,0,0,0
47909,0,0,0,0
47910,0,0,0,0
47911,0,0,0,0
47912,0,0,0,0
47913,0,0,0,0
47914,0,0,0,0
47915,0,0,0,0
47916,0,0,0,0
47917,1,1,0,0
47918,0,0,0,0
47919,0,0,0,0
47920,0,0,0,0
47921,0,0,0,0
47922,0,0,0,0
47923,1,1,0,0
47924,0,0,0,0
47925,0,0,0,0
47926,0,0,0,0
47927,0,0,0,0
47928,1,1,0,0
47929,0,0,0,0
47930,0,0,0,0
47931,1,1,0,0
47932,0,0,0,0
47933,0,0,0,0
47934,0,0,0,0
47935,0,0,0,0
47936,1,1,0,0
47937,0,0,0,0
47938,0,0,0,0
47939,0,0,0,0
47940,0,0,0,0
47941,0,0,0,0
47942,0,0,0,0
47943,0,0,0,0
47944,0,0,0,0
47945,0,0,0,0
47946,0,0,0,0
47947,0,0,0,0
47948,0,0,0,0
47949,0,0,0,0
47950,0,0,0,0
47951,0,0,0,0
47952,0,0,0,0
47953,0,0,0,0
47954,0,0,0,0
47955,0,0,0,0
47956,0,0,0,0
47957,0,0,0,0
47958,0,0,0,0
47959,0,0,0,0
47960,0,0,0,0
47961,0,0,0,0
47962,1,1,0,0
47963,0,0,0,0
47964,0,0,0,0
47965,0,0,0,0
47966,0,0,0,0
47967,0,0,0,0
47968,0,0,0,0
47969,0,0,0,0
47970,0,0,0,0
47971,0,0,0,0
47972,0,0,0,0
47973,0,0,0,0
47974,0,0,0,0
47975,0,0,0,0
47976,0,0,0,0
47977,0,0,0,0
47978,0,0,0,0
47979,0,0,0,0
47980,0,0,0,0
47981,0,0,0,0
47982,1,1,0,0
47983,0,0,0,0
47984,1,1,0,0
47985,0,0,0,0
47986,0,0,0,0
47987,0,0,0,0
47988,0,0,0,0
47989,1,1,0,0
47990,0,0,0,0
47991,0,0,0,0
47992,0,0,0,0
47993,0,0,0,0
47994,0,0,0,0
47995,0,0,0,0
47996,0,0,0,0
47997,0,0,0,0
47998,0,0,0,0
47999,1,1,0,0
48000,0,0,0,0
48001,0,0,0,0
48002,0,0,0,0
48003,0,0,0,0
48004,0,0,0,0
48005,0,0,0,0
48006,0,0,0,0
48007,0,0,0,0
48008,0,0,0,0
48009,0,0,0,0
48010,0,0,0,0
48011,1,1,0,0
48012,0,0,0,0
48013,0,0,0,0
48014,0,0,0,0
48015,0,0,0,0
48016,0,0,0,0
48017,0,0,0,0
48018,0,0,0,0
48019,0,0,0,0
48020,1,1,0,0
48021,0,0,0,0
48022,0,0,0,0
48023,0,0,0,0
48024,0,0,0,0
48025,0,0,0,0
48026,0,0,0,0
48027,0,0,0,0
48028,0,0,0,0
48029,0,0,0,0
48030,0,0,0,0
48031,0,0,0,0
48032,0,0,0,0
48033,0,0,0,0
48034,0,0,0,0
48035,0,0,0,0
48036,0,0,0,0
48037,0,0,0,0
48038,0,0,0,0
48039,0,0,0,0
48040,0,0,0,0
48041,0,0,0,0
48042,0,0,0,0
48043,0,0,0,0
48044,1,1,0,0
48045,0,0,0,0
48046,0,0,0,0
48047,0,0,0,0
48048,0,0,0,0
48049,0,0,0,0
48050,0,0,0,0
48051,1,1,0,0
48052,0,0,0,0
48053,0,0,0,0
48054,0,0,0,0
48055,0,0,0,0
48056,0,0,0,0
48057,0,0,0,0
48058,0,0,0,0
48059,0,0,0,0
48060,0,0,0,0
48061,0,0,0,0
48062,0,0,0,0
48063,0,0,0,0
48064,0,0,0,0
48065,0,0,0,0
48066,0,0,0,0
48067,0,0,0,0
48068,0,0,0,0
48069,0,0,0,0
48070,0,0,0,0
48071,0,0,0,0
48072,0,0,0,0
48073,0,0,0,0
48074,0,0,0,0
48075,0,0,0,0
48076,0,0,0,0
48077,0,0,0,0
48078,0,0,0,0
48079,0,0,0,0
48080,1,1,0,0
48081,1,1,0,0
48082,0,0,0,0
48083,0,0,0,0
48084,0,0,0,0
48085,0,0,0,0
48086,0,0,0,0
48087,0,0,0,0
48088,0,0,0,0
48089,0,0,0,0
48090,0,0,0,0
48091,0,0,0,0
48092,0,0,0,0
48093,0,0,0,0
48094,0,0,0,0
48095,0,0,0,0
48096,0,0,0,0
48097,0,0,0,0
48098,0,0,0,0
48099,0,0,0,0
48100,0,0,0,0
48101,0,0,0,0
48102,0,0,0,0
48103,0,0,0,0
48104,1,1,0,0
48105,0,0,0,0
48106,0,0,0,0
48107,1,1,0,0
48108,0,0,0,0
48109,0,0,0,0
48110,0,0,0,0
48111,0,0,0,0
48112,0,0,0,0
48113,0,0,0,0
48114,0,0,0,0
48115,0,0,0,0
48116,0,0,0,0
48117,0,0,0,0
48118,1,1,0,0
48119,0,0,0,0
48120,0,0,0,0
48121,0,0,0,0
48122,0,0,0,0
48123,0,0,0,0
48124,0,0,0,0
48125,0,0,0,0
48126,0,0,0,0
48127,0,0,0,0
48128,0,0,0,0
48129,0,0,0,0
48130,0,0,0,0
48131,0,0,0,0
48132,0,0,0,0
48133,0,0,0,0
48134,0,0,0,0
48135,0,0,0,0
48136,0,0,0,0
48137,0,0,0,0
48138,0,0,0,0
48139,0,0,0,0
48140,0,0,0,0
48141,0,0,0,0
48142,0,0,0,0
48143,0,0,0,0
48144,0,0,0,0
48145,0,0,0,0
48146,0,0,0,0
48147,0,0,0,0
48148,0,0,0,0
48149,1,1,0,0
48150,0,0,0,0
48151,1,1,0,0
48152,0,0,0,0
48153,0,0,0,0
48154,0,0,0,0
48155,0,0,0,0
48156,0,0,0,0
48157,0,0,0,0
48158,0,0,0,0
48159,0,0,0,0
48160,0,0,0,0
48161,0,0,0,0
48162,0,0,0,0
48163,0,0,0,0
48164,0,0,0,0
48165,0,0,0,0
48166,0,0,0,0
48167,0,0,0,0
48168,0,0,0,0
48169,0,0,0,0
48170,0,0,0,0
48171,0,0,0,0
48172,0,0,0,0
48173,0,0,0,0
48174,1,1,0,0
48175,0,0,0,0
48176,0,0,0,0
48177,0,0,0,0
48178,0,0,0,0
48179,0,0,0,0
48180,0,0,0,0
48181,0,0,0,0
48182,1,1,0,0
48183,0,0,0,0
48184,0,0,0,0
48185,0,0,0,0
48186,0,0,0,0
48187,0,0,0,0
48188,0,0,0,0
48189,0,0,0,0
48190,0,0,0,0
48191,0,0,0,0
48192,0,0,0,0
48193,0,0,0,0
48194,0,0,0,0
48195,0,0,0,0
48196,0,0,0,0
48197,0,0,0,0
48198,1,1,0,0
48199,0,0,0,0
48200,0,0,0,0
48201,0,0,0,0
48202,1,1,0,0
48203,0,0,0,0
48204,0,0,0,0
48205,0,0,0,0
48206,0,0,0,0
48207,0,0,0,0
48208,0,0,0,0
48209,0,0,0,0
48210,0,0,0,0
48211,0,0,0,0
48212,0,0,0,0
48213,0,0,0,0
48214,0,0,0,0
48215,0,0,0,0
48216,0,0,0,0
48217,0,0,0,0
48218,0,0,0,0
48219,0,0,0,0
48220,0,0,0,0
48221,0,0,0,0
48222,0,0,0,0
48223,0,0,0,0
48224,0,0,0,0
48225,0,0,0,0
48226,0,0,0,0
48227,0,0,0,0
48228,0,0,0,0
48229,0,0,0,0
48230,0,0,0,0
48231,0,0,0,0
48232,0,0,0,0
48233,0,0,0,0
48234,0,0,0,0
48235,0,0,0,0
48236,0,0,0,0
48237,0,0,0,0
48238,0,0,0,0
48239,0,0,0,0
48240,0,0,0,0
48241,0,0,0,0
48242,0,0,0,0
48243,0,0,0,0
48244,0,0,0,0
48245,0,0,0,0
48246,0,0,0,0
48247,0,0,0,0
48248,0,0,0,0
48249,0,0,0,0
48250,1,1,0,0
48251,0,0,0,0
48252,0,0,0,0
48253,0,0,0,0
48254,0,0,0,0
48255,0,0,0,0
48256,0,0,0,0
48257,0,0,0,0
48258,0,0,0,0
48259,0,0,0,0
48260,0,0,0,0
48261,0,0,0,0
48262,0,0,0,0
48263,0,0,0,0
48264,0,0,0,0
48265,0,0,0,0
48266,0,0,0,0
48267,1,1,0,0
48268,0,0,0,0
48269,0,0,0,0
48270,0,0,0,0
48271,0,0,0,0
48272,0,0,0,0
48273,0,0,0,0
48274,0,0,0,0
48275,0,0,0,0
48276,0,0,0,0
48277,0,0,0,0
48278,0,0,0,0
48279,0,0,0,0
48280,0,0,0,0
48281,1,1,0,0
48282,0,0,0,0
48283,0,0,0,0
48284,0,0,0,0
48285,0,0,0,0
48286,0,0,0,0
48287,0,0,0,0
48288,0,0,0,0
48289,0,0,0,0
48290,0,0,0,0
48291,0,0,0,0
48292,0,0,0,0
48293,0,0,0,0
48294,0,0,0,0
48295,0,0,0,0
48296,0,0,0,0
48297,0,0,0,0
48298,0,0,0,0
48299,1,1,0,0
48300,1,1,0,0
48301,0,0,0,0
48302,1,1,0,0
48303,0,0,0,0
48304,0,0,0,0
48305,1,1,0,0
48306,0,0,0,0
48307,0,0,0,0
48308,0,0,0,0
48309,0,0,0,0
48310,0,0,0,0
48311,0,0,0,0
48312,0,0,0,0
48313,1,1,0,0
48314,0,0,0,0
48315,0,0,0,0
48316,0,0,0,0
48317,0,0,0,0
48318,0,0,0,0
48319,0,0,0,0
48320,0,0,0,0
48321,0,0,0,0
48322,0,0,0,0
48323,0,0,0,0
48324,0,0,0,0
48325,0,0,0,0
48326,0,0,0,0
48327,0,0,0,0
48328,0,0,0,0
48329,0,0,0,0
48330,0,0,0,0
48331,0,0,0,0
48332,0,0,0,0
48333,1,1,0,0
48334,0,0,0,0
48335,0,0,0,0
48336,0,0,0,0
48337,0,0,0,0
48338,0,0,0,0
48339,0,0,0,0
48340,0,0,0,0
48341,0,0,0,0
48342,0,0,0,0
48343,0,0,0,0
48344,1,1,0,0
48345,0,0,0,0
48346,0,0,0,0
48347,0,0,0,0
48348,0,0,0,0
48349,1,1,0,0
48350,0,0,0,0
48351,0,0,0,0
48352,0,0,0,0
48353,0,0,0,0
48354,0,0,0,0
48355,0,0,0,0
48356,0,0,0,0
48357,0,0,0,0
48358,0,0,0,0
48359,0,0,0,0
48360,0,0,0,0
48361,0,0,0,0
48362,0,0,0,0
48363,0,0,0,0
48364,0,0,0,0
48365,0,0,0,0
48366,0,0,0,0
48367,0,0,0,0
48368,0,0,0,0
48369,0,0,0,0
48370,0,0,0,0
48371,0,0,0,0
48372,0,0,0,0
48373,0,0,0,0
48374,0,0,0,0
48375,0,0,0,0
48376,0,0,0,0
48377,0,0,0,0
48378,0,0,0,0
48379,0,0,0,0
48380,0,0,0,0
48381,0,0,0,0
48382,0,0,0,0
48383,0,0,0,0
48384,0,0,0,0
48385,0,0,0,0
48386,0,0,0,0
48387,0,0,0,0
48388,0,0,0,0
48389,0,0,0,0
48390,0,0,0,0
48391,0,0,0,0
48392,0,0,0,0
48393,0,0,0,0
48394,0,0,0,0
48395,0,0,0,0
48396,0,0,0,0
48397,0,0,0,0
48398,0,0,0,0
48399,1,1,0,0
48400,0,0,0,0
48401,0,0,0,0
48402,0,0,0,0
48403,0,0,0,0
48404,0,0,0,0
48405,0,0,0,0
48406,0,0,0,0
48407,1,1,0,0
48408,0,0,0,0
48409,0,0,0,0
48410,1,1,0,0
48411,0,0,0,0
48412,0,0,0,0
48413,0,0,0,0
48414,0,0,0,0
48415,0,0,0,0
48416,0,0,0,0
48417,0,0,0,0
48418,0,0,0,0
48419,0,0,0,0
48420,0,0,0,0
48421,0,0,0,0
48422,0,0,0,0
48423,0,0,0,0
48424,0,0,0,0
48425,0,0,0,0
48426,0,0,0,0
48427,0,0,0,0
48428,0,0,0,0
48429,0,0,0,0
48430,0,0,0,0
48431,0,0,0,0
48432,0,0,0,0
48433,0,0,0,0
48434,0,0,0,0
48435,0,0,0,0
48436,0,0,0,0
48437,0,0,0,0
48438,0,0,0,0
48439,0,0,0,0
48440,0,0,0,0
48441,0,0,0,0
48442,0,0,0,0
48443,0,0,0,0
48444,0,0,0,0
48445,0,0,0,0
48446,0,0,0,0
48447,0,0,0,0
48448,0,0,0,0
48449,0,0,0,0
48450,0,0,0,0
48451,0,0,0,0
48452,0,0,0,0
48453,0,0,0,0
48454,0,0,0,0
48455,0,0,0,0
48456,0,0,0,0
48457,0,0,0,0
48458,0,0,0,0
48459,0,0,0,0
48460,1,1,0,0
48461,0,0,0,0
48462,0,0,0,0
48463,0,0,0,0
48464,0,0,0,0
48465,0,0,0,0
48466,0,0,0,0
48467,0,0,0,0
48468,0,0,0,0
48469,0,0,0,0
48470,0,0,0,0
48471,0,0,0,0
48472,0,0,0,0
48473,0,0,0,0
48474,0,0,0,0
48475,0,0,0,0
48476,0,0,0,0
48477,0,0,0,0
48478,0,0,0,0
48479,0,0,0,0
48480,0,0,0,0
48481,0,0,0,0
48482,1,1,0,0
48483,0,0,0,0
48484,0,0,0,0
48485,0,0,0,0
48486,0,0,0,0
48487,0,0,0,0
48488,0,0,0,0
48489,1,1,0,0
48490,0,0,0,0
48491,0,0,0,0
48492,0,0,0,0
48493,0,0,0,0
48494,0,0,0,0
48495,0,0,0,0
48496,0,0,0,0
48497,0,0,0,0
48498,0,0,0,0
48499,0,0,0,0
48500,0,0,0,0
48501,0,0,0,0
48502,0,0,0,0
48503,0,0,0,0
48504,0,0,0,0
48505,0,0,0,0
48506,0,0,0,0
48507,0,0,0,0
48508,0,0,0,0
48509,0,0,0,0
48510,0,0,0,0
48511,0,0,0,0
48512,0,0,0,0
48513,0,0,0,0
48514,0,0,0,0
48515,0,0,0,0
48516,0,0,0,0
48517,0,0,0,0
48518,0,0,0,0
48519,0,0,0,0
48520,0,0,0,0
48521,1,1,0,0
48522,0,0,0,0
48523,0,0,0,0
48524,0,0,0,0
48525,0,0,0,0
48526,0,0,0,0
48527,0,0,0,0
48528,0,0,0,0
48529,0,0,0,0
48530,0,0,0,0
48531,0,0,0,0
48532,1,1,0,0
48533,0,0,0,0
48534,1,1,0,0
48535,0,0,0,0
48536,0,0,0,0
48537,1,1,0,0
48538,1,1,0,0
48539,0,0,0,0
48540,0,0,0,0
48541,0,0,0,0
48542,0,0,0,0
48543,0,0,0,0
48544,0,0,0,0
48545,0,0,0,0
48546,0,0,0,0
48547,0,0,0,0
48548,0,0,0,0
48549,0,0,0,0
48550,0,0,0,0
48551,0,0,0,0
48552,0,0,0,0
48553,0,0,0,0
48554,0,0,0,0
48555,1,1,0,0
48556,0,0,0,0
48557,0,0,0,0
48558,0,0,0,0
48559,0,0,0,0
48560,0,0,0,0
48561,0,0,0,0
48562,0,0,0,0
48563,0,0,0,0
48564,0,0,0,0
48565,0,0,0,0
48566,0,0,0,0
48567,0,0,0,0
48568,0,0,0,0
48569,0,0,0,0
48570,0,0,0,0
48571,1,1,0,0
48572,0,0,0,0
48573,0,0,0,0
48574,0,0,0,0
48575,0,0,0,0
48576,0,0,0,0
48577,0,0,0,0
48578,0,0,0,0
48579,0,0,0,0
48580,0,0,0,0
48581,0,0,0,0
48582,0,0,0,0
48583,0,0,0,0
48584,0,0,0,0
48585,1,1,0,0
48586,0,0,0,0
48587,0,0,0,0
48588,0,0,0,0
48589,0,0,0,0
48590,0,0,0,0
48591,0,0,0,0
48592,0,0,0,0
48593,0,0,0,0
48594,0,0,0,0
48595,0,0,0,0
48596,0,0,0,0
48597,0,0,0,0
48598,0,0,0,0
48599,1,1,0,0
48600,0,0,0,0
48601,0,0,0,0
48602,0,0,0,0
48603,0,0,0,0
48604,0,0,0,0
48605,0,0,0,0
48606,0,0,0,0
48607,0,0,0,0
48608,0,0,0,0
48609,0,0,0,0
48610,0,0,0,0
48611,0,0,0,0
48612,0,0,0,0
48613,0,0,0,0
48614,0,0,0,0
48615,0,0,0,0
48616,0,0,0,0
48617,0,0,0,0
48618,0,0,0,0
48619,0,0,0,0
48620,0,0,0,0
48621,0,0,0,0
48622,0,0,0,0
48623,0,0,0,0
48624,0,0,0,0
48625,0,0,0,0
48626,0,0,0,0
48627,0,0,0,0
48628,0,0,0,0
48629,0,0,0,0
48630,0,0,0,0
48631,1,1,0,0
48632,0,0,0,0
48633,0,0,0,0
48634,1,1,0,0
48635,0,0,0,0
48636,0,0,0,0
48637,0,0,0,0
48638,0,0,0,0
48639,0,0,0,0
48640,0,0,0,0
48641,0,0,0,0
48642,0,0,0,0
48643,0,0,0,0
48644,0,0,0,0
48645,0,0,0,0
48646,1,1,0,0
48647,0,0,0,0
48648,0,0,0,0
48649,0,0,0,0
48650,0,0,0,0
48651,0,0,0,0
48652,0,0,0,0
48653,0,0,0,0
48654,0,0,0,0
48655,0,0,0,0
48656,0,0,0,0
48657,0,0,0,0
48658,0,0,0,0
48659,0,0,0,0
48660,0,0,0,0
48661,0,0,0,0
48662,0,0,0,0
48663,0,0,0,0
48664,0,0,0,0
48665,0,0,0,0
48666,0,0,0,0
48667,0,0,0,0
48668,0,0,0,0
48669,0,0,0,0
48670,0,0,0,0
48671,0,0,0,0
48672,0,0,0,0
48673,0,0,0,0
48674,0,0,0,0
48675,0,0,0,0
48676,0,0,0,0
48677,0,0,0,0
48678,0,0,0,0
48679,0,0,0,0
48680,0,0,0,0
48681,0,0,0,0
48682,0,0,0,0
48683,1,1,0,0
48684,0,0,0,0
48685,1,1,0,0
48686,0,0,0,0
48687,0,0,0,0
48688,0,0,0,0
48689,0,0,0,0
48690,0,0,0,0
48691,0,0,0,0
48692,0,0,0,0
48693,0,0,0,0
48694,0,0,0,0
48695,0,0,0,0
48696,0,0,0,0
48697,0,0,0,0
48698,1,1,0,0
48699,0,0,0,0
48700,0,0,0,0
48701,0,0,0,0
48702,0,0,0,0
48703,0,0,0,0
48704,0,0,0,0
48705,0,0,0,0
48706,0,0,0,0
48707,1,1,0,0
48708,0,0,0,0
48709,0,0,0,0
48710,0,0,0,0
48711,0,0,0,0
48712,0,0,0,0
48713,0,0,0,0
48714,0,0,0,0
48715,0,0,0,0
48716,0,0,0,0
48717,0,0,0,0
48718,1,1,0,0
48719,0,0,0,0
48720,0,0,0,0
48721,0,0,0,0
48722,1,1,0,0
48723,0,0,0,0
48724,0,0,0,0
48725,0,0,0,0
48726,0,0,0,0
48727,0,0,0,0
48728,0,0,0,0
48729,0,0,0,0
48730,0,0,0,0
48731,0,0,0,0
48732,0,0,0,0
48733,0,0,0,0
48734,0,0,0,0
48735,0,0,0,0
48736,0,0,0,0
48737,1,1,0,0
48738,0,0,0,0
48739,0,0,0,0
48740,0,0,0,0
48741,0,0,0,0
48742,0,0,0,0
48743,0,0,0,0
48744,0,0,0,0
48745,0,0,0,0
48746,0,0,0,0
48747,0,0,0,0
48748,0,0,0,0
48749,0,0,0,0
48750,0,0,0,0
48751,0,0,0,0
48752,0,0,0,0
48753,0,0,0,0
48754,1,1,0,0
48755,0,0,0,0
48756,0,0,0,0
48757,0,0,0,0
48758,0,0,0,0
48759,0,0,0,0
48760,0,0,0,0
48761,0,0,0,0
48762,0,0,0,0
48763,1,1,0,0
48764,1,1,0,0
48765,0,0,0,0
48766,0,0,0,0
48767,0,0,0,0
48768,1,1,0,0
48769,0,0,0,0
48770,0,0,0,0
48771,0,0,0,0
48772,0,0,0,0
48773,1,1,0,0
48774,0,0,0,0
48775,0,0,0,0
48776,0,0,0,0
48777,0,0,0,0
48778,0,0,0,0
48779,0,0,0,0
48780,0,0,0,0
48781,0,0,0,0
48782,0,0,0,0
48783,0,0,0,0
48784,0,0,0,0
48785,0,0,0,0
48786,0,0,0,0
48787,0,0,0,0
48788,0,0,0,0
48789,0,0,0,0
48790,0,0,0,0
48791,0,0,0,0
48792,0,0,0,0
48793,0,0,0,0
48794,0,0,0,0
48795,0,0,0,0
48796,1,1,0,0
48797,0,0,0,0
48798,0,0,0,0
48799,0,0,0,0
48800,0,0,0,0
48801,0,0,0,0
48802,0,0,0,0
48803,1,1,0,0
48804,0,0,0,0
48805,0,0,0,0
48806,0,0,0,0
48807,0,0,0,0
48808,0,0,0,0
48809,0,0,0,0
48810,0,0,0,0
48811,0,0,0,0
48812,0,0,0,0
48813,0,0,0,0
48814,0,0,0,0
48815,0,0,0,0
48816,1,1,0,0
48817,0,0,0,0
48818,0,0,0,0
48819,0,0,0,0
48820,0,0,0,0
48821,0,0,0,0
48822,0,0,0,0
48823,0,0,0,0
48824,0,0,0,0
48825,0,0,0,0
48826,0,0,0,0
48827,0,0,0,0
48828,0,0,0,0
48829,0,0,0,0
48830,0,0,0,0
48831,0,0,0,0
48832,0,0,0,0
48833,0,0,0,0
48834,0,0,0,0
48835,0,0,0,0
48836,0,0,0,0
48837,0,0,0,0
48838,0,0,0,0
48839,0,0,0,0
48840,0,0,0,0
48841,0,0,0,0
48842,0,0,0,0
48843,0,0,0,0
48844,0,0,0,0
48845,0,0,0,0
48846,0,0,0,0
48847,0,0,0,0
48848,0,0,0,0
48849,0,0,0,0
48850,0,0,0,0
48851,0,0,0,0
48852,0,0,0,0
48853,0,0,0,0
48854,0,0,0,0
48855,0,0,0,0
48856,0,0,0,0
48857,1,1,0,0
48858,0,0,0,0
48859,0,0,0,0
48860,0,0,0,0
48861,0,0,0,0
48862,0,0,0,0
48863,0,0,0,0
48864,0,0,0,0
48865,0,0,0,0
48866,0,0,0,0
48867,0,0,0,0
